"Name","Platform","Year_of_Release","Genre","Publisher","Global_Sales","Critic_Score","User_Score","Rating","log_JP_Sales","log_Other_Sales","sqrt_Critic_Count","log_User_Count"
"Buzz Lightyear of Star Command","PS","2000","Platform","Activision",0.63,54,5.3,"E",0,0.0392207131532813,3.16227766016838,1.6094379124341
"FIFA Soccer 11","PC","2010","Sports","Electronic Arts",0.18,83,7.7,"E",0,0.0392207131532813,4,4.63472898822964
"Full Spectrum Warrior: Ten Hammers","PS2","2006","Strategy","THQ",0.07,71,8,"M",0,0.00995033085316809,5.09901951359278,1.79175946922805
"Evangelion: Jo","PSP","2009","Action","Namco Bandai Games",0.06,68,7.4,"Unknown",0.0582689081239758,0,4.69041575982343,3.29583686600433
"Robotech: Battlecry","GC","2002","Shooter","TDK Mediactive",0.16,74,8.4,"T",0,0,3.3166247903554,1.79175946922805
"Lunar: Silver Star Story Complete","SAT","1997","Role-Playing","Kadokawa Shoten",0.21,74,7.9,"Unknown",0.19062035960865,0,5.47722557505166,3.96081316959758
"Animal Crossing: Amiibo Festival","WiiU","2015","Misc","Nintendo",0.41,46,4.4,"E",0.0861776962410524,0.0295588022415444,4.47213595499958,5.15905529921453
"We Sing Pop!","Wii","2012","Misc","Nordic Games",0.22,68.5,7,"Unknown",0,0.0198026272961797,4.12310562561766,2.63905732961526
"Hyakka Yakou","PSV","2015","Action","Unknown",0.01,68,7.4,"Unknown",0.00995033085316809,0,4.69041575982343,3.29583686600433
"Shrek: Forever After","X360","2010","Platform","Activision",0.11,62,6.2,"E10+",0,0.00995033085316809,4.69041575982343,2.30258509299405
"Just Dance 2014","PS4","2013","Misc","Ubisoft",0.41,75,5.5,"E10+",0,0.0676586484738149,2,3.95124371858143
"Ghostbusters: The Video Game (DS Version)","PC","2010","Action","Take-Two Interactive",0.09,68,7.4,"Unknown",0,0.00995033085316809,4.69041575982343,3.29583686600433
"Super Street Fighter IV: 3D Edition","3DS","2011","Fighting","Capcom",1.21,85,8.1,"T",0.131028262406404,0.0861776962410524,8.30662386291807,5.33271879326537
"Mathews Bowhunting","Wii","2010","Sports","Zoo Games",0.19,75,7.4,"T",0,0.00995033085316809,4.24264068711928,2.83321334405622
"Alone in the Dark","PS2","2008","Adventure","Atari",0.06,47,5.4,"M",0,0.00995033085316809,3.16227766016838,3.2188758248682
"Valkyria Chronicles III: Unrecorded Chronicles","PSP","N/A","Strategy","Sega",0.21,74,7.9,"Unknown",0.19062035960865,0,4.89897948556636,3.59731226058845
"Syndicate","PC","1992","Strategy","Electronic Arts",0.06,74,7.9,"Unknown",0,0.00995033085316809,4.89897948556636,3.59731226058845
"Genroh","PSP","2012","Action","Idea Factory",0.02,68,7.4,"Unknown",0.0198026272961797,0,4.69041575982343,3.29583686600433
"Suikoden II","PS","1998","Role-Playing","Konami Digital Entertainment",0.68,82,8.4,"T",0.322083499169113,0.0392207131532813,2.82842712474619,5.09375020080676
"Tantei Opera: Milky Holmes","PSP","2010","Adventure","Unknown",0.02,66,7.5,"Unknown",0.0198026272961797,0,4,2.77258872223978
"Shadowrun","X360","2007","Role-Playing","Microsoft Game Studios",0.47,66,7.5,"M",0,0.0392207131532813,7.54983443527075,5.05624580534831
"Age of Empires III","PC","2005","Strategy","Microsoft Game Studios",0.38,81,7.7,"T",0,0.048790164169432,7.21110255092798,6.25382881157547
"Silent Hill HD Collection","PS3","2012","Action","Konami Digital Entertainment",0.32,70,4.8,"M",0.0295588022415444,0.0392207131532813,5.74456264653803,4.91998092582813
"Avatar: The Game","PS3","2009","Action","Ubisoft",0.9,68,7.4,"Unknown",0,0.148420005118273,4.69041575982343,3.29583686600433
"Pressure Cooker","2600","1982","Action","Activision",0.15,68,7.4,"Unknown",0,0,4.69041575982343,3.29583686600433
"Spelling Challenges and more!","PSP","2007","Misc","Crave Entertainment",0.25,68.5,7,"Unknown",0,0.0198026272961797,4.12310562561766,2.63905732961526
"The Legend of Heroes VII: The Trail of Zero","PSV","2012","Role-Playing","Falcom Corporation",0.07,74,7.9,"Unknown",0.0676586484738149,0,5.47722557505166,3.96081316959758
"Need for Speed Underground","XB","2003","Racing","Electronic Arts",1.71,83,8.7,"E",0,0.0676586484738149,5,3.58351893845611
"Brothers in Arms: Furious 4","PS3","2012","Shooter","Ubisoft",0.07,73,7.4,"M",0,0.00995033085316809,5.65685424949238,4.14313472639153
"Airship Q","PSV","2015","Platform","Cygames",0.03,69,7.7,"Unknown",0.0295588022415444,0,4.12310562561766,3.13549421592915
"Monkey Island: Special Edition Collection","PS3","2011","Adventure","Activision",0.1,66,7.5,"Unknown",0,0.0198026272961797,4,2.77258872223978
"Nitroplus Blasterz: Heroines Infinite Duel","PS3","2015","Fighting","Nitroplus",0.01,72,7.7,"T",0.00995033085316809,0,4.89897948556636,3.3322045101752
"Yu-Gi-Oh: Duel Monsters 4","GB","2000","Role-Playing","Konami Digital Entertainment",2.18,74,7.9,"Unknown",1.15373158788919,0.00995033085316809,5.47722557505166,3.96081316959758
"Cars 2","PSP","2011","Racing","Disney Interactive Studios",0.13,69,7.4,"Unknown",0,0.0198026272961797,4.24264068711928,2.89037175789616
"Monster Rancher 4","PS2","2003","Simulation","Tecmo Koei",0.34,77,9.1,"E",0.173953307123438,0.0198026272961797,4.58257569495584,2.94443897916644
"Gakuen Hetalia Portable","PSP","2011","Adventure","Idea Factory",0.04,66,7.5,"Unknown",0.0392207131532813,0,4,2.77258872223978
"Dragon Warrior III","NES","1988","Role-Playing","Enix Corporation",3.87,74,7.9,"Unknown",1.56234630490025,0,5.47722557505166,3.96081316959758
"Kyokugen Dasshutsu ADV: Zennin Shiboudesu","3DS","2012","Adventure","ChunSoft",0.03,66,7.5,"Unknown",0.0295588022415444,0,4,2.77258872223978
"Dino Crisis 3","XB","2003","Action","Capcom",0.14,51,4.1,"M",0.0295588022415444,0,5.29150262212918,3.13549421592915
"Spectrobes: Beyond the Portals","DS","2008","Role-Playing","Disney Interactive Studios",0.51,70,7.7,"E10+",0,0.0392207131532813,5.09901951359278,2.70805020110221
"Jump Super Stars","DS","2005","Fighting","Nintendo",0.55,72,7.7,"Unknown",0.438254930931155,0,4.89897948556636,3.3322045101752
"Jaws Unleashed","PS2","2006","Action","THQ",0.6,52,7.5,"M",0,0.0769610411361284,5.3851648071345,3.68887945411394
"Raven Squad: Operation Hidden Dagger","PC","2009","Shooter","Evolved Games",0.02,39,3.1,"T",0,0,3.3166247903554,4.12713438504509
"Teenage Mutant Ninja Turtles 3: Mutant Nightmare","XB","2005","Action","Konami Digital Entertainment",0.04,56,7.4,"E10+",0,0,3.60555127546399,3.29583686600433
"Ochaken no Heya DS 2","DS","2007","Simulation","MTO",0.09,70,7.6,"Unknown",0.0861776962410524,0,4.12310562561766,3.04452243772342
"Kya: Dark Lineage","PS2","2003","Adventure","Atari",0.16,69,8.9,"T",0,0.0198026272961797,5,3.36729582998647
"Call of Duty: Advanced Warfare","PC","2014","Shooter","Activision",0.41,78,4.5,"M",0,0.0295588022415444,4.24264068711928,7.03614849375054
"Phineas and Ferb: Across the 2nd Dimension","PS3","2011","Action","Disney Interactive Studios",0.32,63,6.6,"E10+",0,0.048790164169432,3.60555127546399,2.30258509299405
"Nisenochigiri: Omoide no Saki e","PSP","2011","Adventure","Idea Factory",0.03,66,7.5,"Unknown",0.0295588022415444,0,4,2.77258872223978
"World Stadium 3","PS","1999","Sports","Namco Bandai Games",0.33,75,7.4,"Unknown",0.27002713721306,0.0198026272961797,4.24264068711928,2.83321334405622
"Groovin' Blocks","Wii","2009","Puzzle","Zoo Games",0.01,75,8.5,"E",0,0,3.60555127546399,1.94591014905531
"Chicken Shoot","DS","2007","Action","Zoo Digital Publishing",0.14,19,3.1,"E10+",0,0.00995033085316809,2,2.07944154167984
"Green Lantern: Rise of the Manhunters","PS3","2011","Action","Warner Bros. Interactive Entertainment",0.17,61,6.7,"T",0,0.0198026272961797,3.46410161513775,2.89037175789616
"Discworld II: Mortality Bytes!","PS","1996","Adventure","Psygnosis",0.02,66,7.5,"Unknown",0,0,4,2.77258872223978
"Spider-Man 3","PS3","2007","Platform","Activision",0.67,60,7,"T",0.0198026272961797,0.104360015324243,5.74456264653803,3.71357206670431
"Allied General","PS","1996","Strategy","SSI",0.19,74,7.9,"Unknown",0,0.00995033085316809,4.89897948556636,3.59731226058845
"Dynasty Warriors 4 Empires","PS2","2004","Action","Tecmo Koei",0.32,71,8.8,"T",0.27763173659828,0,5.3851648071345,2.99573227355399
"Star Wars Trilogy: Apprentice of the Force","GBA","2004","Action","Ubisoft",0.42,60,7.4,"E",0,0.00995033085316809,4.58257569495584,3.29583686600433
"Toxic Grind","XB","2002","Sports","THQ",0.02,49,7.4,"T",0,0,3,2.83321334405622
"Baja: Edge of Control","X360","2008","Racing","THQ",0.2,65,7.1,"E",0,0.0198026272961797,5.91607978309962,2.94443897916644
"Himawari: Pebble in the Sky Portable","PSP","2010","Adventure","Kadokawa Shoten",0.01,66,7.5,"Unknown",0.00995033085316809,0,4,2.77258872223978
"Futurama","PS2","2003","Platform","SCi",0.07,59,6.6,"T",0,0.00995033085316809,4.69041575982343,2.70805020110221
"Active Life: Extreme Challenge","Wii","2009","Sports","Namco Bandai Games",0.47,56,7.4,"E",0,0.0582689081239758,3.60555127546399,2.83321334405622
"Funky Barn","3DS","2012","Simulation","Ubisoft",0.11,70,7.6,"Unknown",0,0.00995033085316809,4.12310562561766,3.04452243772342
"SpongeBob SquarePants: SuperSponge","GBA","2001","Action","THQ",0.55,68,7.4,"Unknown",0,0.00995033085316809,4.69041575982343,3.29583686600433
"Stacked with Daniel Negreanu","PSP","2006","Misc","Myelin Media",0.03,63,7,"T",0,0,3.60555127546399,2.63905732961526
"A Ressha de Ikou DS","DS","2009","Simulation","ArtDink",0.04,70,7.6,"Unknown",0.0392207131532813,0,4.12310562561766,3.04452243772342
"Super Paper Mario","Wii","2007","Platform","Nintendo",3.71,85,7.9,"E",0.46373401623214,0.27002713721306,7.48331477354788,6.03548143252476
"MX vs. ATV Supercross","PS3","2014","Racing","Nordic Games",0.03,58,3.5,"E",0,0,2,1.6094379124341
"Mobile Suit Gundam: Gundam vs. Gundam","PSP","2008","Fighting","Namco Bandai Games",0.42,72,7.7,"Unknown",0.350656871613169,0,4.89897948556636,3.3322045101752
"Aeon Flux","XB","2005","Action","THQ",0.01,69,3,"T",0,0,5.19615242270663,1.6094379124341
"Tom Clancy's Splinter Cell: Blacklist","PC","2013","Action","Ubisoft",0.19,82,7.4,"M",0,0.00995033085316809,3.60555127546399,6.62671774924902
"NEVES","DS","2007","Puzzle","Ignition Entertainment",0.02,70,7.5,"E",0,0,5.09901951359278,2.484906649788
"San-X: Chara Sagashi Land","DS","2007","Action","MTO",0.01,68,7.4,"Unknown",0.00995033085316809,0,4.69041575982343,3.29583686600433
"Sega Golf Club: Miyazato San Kyoudai Naizou","PS3","2006","Sports","Sega",0.01,75,7.4,"Unknown",0.00995033085316809,0,4.24264068711928,2.83321334405622
"Saints Row: Gat out of Hell","XOne","2015","Action","Deep Silver",0.01,65,6,"M",0,0,4,3.3322045101752
"Pro Baseball Spirits 2015","PS3","2015","Action","Konami Digital Entertainment",0.15,68,7.4,"Unknown",0.139761942375159,0,4.69041575982343,3.29583686600433
"SpongeBob SquarePants: Lights, Camera, Pants!","XB","2005","Misc","THQ",0.26,68.5,7,"Unknown",0,0.00995033085316809,4.12310562561766,2.63905732961526
"Hatsune Miku: Project Mirai DX","3DS","2015","Misc","Sega",0.32,80,8.5,"E10+",0.0953101798043249,0.0198026272961797,5.65685424949238,4.27666611901606
"Match 3 Madness","DS","2010","Puzzle","Foreign Media Games",0.05,70,7.5,"E",0,0.00995033085316809,3.74165738677394,2.484906649788
"Elven Legacy","PC","2009","Strategy","Paradox Interactive",0.02,71,7.1,"T",0,0,5.19615242270663,3.66356164612965
"Sled Shred featuring the Jamaican Bobsled Team","Wii","2010","Sports","SouthPeak Games",0.05,75,7.4,"E",0,0,4.24264068711928,2.83321334405622
"The Sum of All Fears","GC","2003","Shooter","Ubisoft",0.03,36,3.4,"T",0,0,3.3166247903554,1.79175946922805
"Plushees","DS","2008","Simulation","Destineer",0.01,70,7.6,"E",0,0,4.12310562561766,3.04452243772342
"Star Wars Battlefront: Elite Squadron","PSP","2009","Shooter","LucasArts",0.76,63,8,"T",0,0.139761942375159,5,3.73766961828337
"DC Universe Online","PS3","2011","Role-Playing","Sony Online Entertainment",0.51,67,7.4,"T",0,0.0582689081239758,6.78232998312527,4.9416424226093
"Agatha Christie: And Then There Were None","Wii","2008","Adventure","The Adventure Company",0.07,50,6.2,"T",0,0.00995033085316809,4.79583152331272,2.56494935746154
"World of Warcraft: Warlords of Draenor","PC","2014","Action","Activision Blizzard",0.47,87,5.9,"T",0,0.0295588022415444,7,7.05185562295589
"Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress","PSP","2006","Fighting","Atari",0.16,64,7.8,"T",0,0.00995033085316809,4.47213595499958,2.89037175789616
"Cars 2","X360","2011","Racing","Disney Interactive Studios",0.48,69,7.4,"Unknown",0,0.048790164169432,4.24264068711928,2.89037175789616
"Earth Defense Force: Insect Armageddon","X360","2011","Shooter","D3Publisher",0.19,68,8.2,"T",0.0295588022415444,0.00995033085316809,6.32455532033676,3.8286413964891
"Tomb Raider: Underworld","PS3","2008","Action","Eidos Interactive",1.26,75,7.2,"T",0.048790164169432,0.198850858745165,6.48074069840786,5.11799381241676
"True Crime: Streets of LA","PS2","2003","Action","Activision",3.27,77,8,"M",0.0198026272961797,0.27002713721306,6.2449979983984,4.55387689160054
"Cooking Mama 2: Dinner With Friends","DS","2007","Simulation","505 Games",3.58,70,8,"E",0.0953101798043249,0.3293037471426,6.2449979983984,2.30258509299405
"Puzzle Kingdoms","DS","2009","Puzzle","Zoo Digital Publishing",0.13,64,6.3,"E10+",0,0.00995033085316809,3.46410161513775,1.6094379124341
"James Pond: Codename Robocod","GBA","2005","Platform","Play It",0.03,69,7.7,"Unknown",0,0,4.12310562561766,3.13549421592915
"Dead or Alive: Dimensions","3DS","2011","Fighting","Ubisoft Annecy",0.45,79,8.2,"T",0.0676586484738149,0.0295588022415444,7.87400787401181,4.7361984483945
"Doraemon: Nobita no Uchuu Eiyuuki","3DS","2015","Action","FuRyu",0.06,68,7.4,"Unknown",0.0582689081239758,0,4.69041575982343,3.29583686600433
"Def Jam Rapstar","PS3","2010","Misc","Konami Digital Entertainment",0.32,75,6.3,"T",0,0.0295588022415444,5,1.6094379124341
"TwinBee","NES","1986","Shooter","Konami Digital Entertainment",1.2,73,7.4,"Unknown",0.78845736036427,0,5.65685424949238,4.14313472639153
"Dragon Ball Z: Budokai Tenkaichi 2","Wii","2006","Fighting","Atari",0.28,72,8.5,"T",0,0.0198026272961797,6.08276253029822,3.71357206670431
"Dynasty Warriors","PSP","2004","Action","Tecmo Koei",0.51,62,7.3,"T",0.262364264467491,0.0198026272961797,5.09901951359278,3.2188758248682
"Sitting Ducks","GBA","2003","Platform","LSP Games",0.03,35,7.7,"E",0,0,2.44948974278318,3.13549421592915
"LEGO The Hobbit","X360","2014","Action","Warner Bros. Interactive Entertainment",0.45,70,8.7,"E10+",0,0.0392207131532813,2,2.484906649788
"Terranigma","SNES","1995","Role-Playing","Nintendo",0.09,74,7.9,"Unknown",0.0861776962410524,0,5.47722557505166,3.96081316959758
"Bionicle Heroes","GC","2006","Shooter","Eidos Interactive",0.11,51,5.2,"E10+",0,0,2,1.79175946922805
"J Stars Victory Vs.","PSV","2014","Fighting","Namco Bandai Games",0.21,74,7.9,"T",0.157003748809665,0.00995033085316809,2.23606797749979,3.40119738166216
"MLB 08: The Show","PS3","2008","Sports","Sony Computer Entertainment",0.7,85,8.7,"E",0,0.048790164169432,5.74456264653803,4.34380542185368
"Pop Cutie! Street Fashion Simulation (JP sales)","DS","2008","Simulation","Tecmo Koei",0.03,70,7.6,"Unknown",0.0295588022415444,0,4.12310562561766,3.04452243772342
"X3: Terran Conflict","PC","2008","Simulation","Deep Silver",0.03,73,7.9,"T",0,0,4,5.40717177146012
"The Walking Dead: Season One","PS3","2012","Adventure","Avanquest Software",0.76,66,7.5,"Unknown",0.0295588022415444,0.0953101798043249,4,2.77258872223978
"Gunstar Heroes","GEN","1992","Shooter","Sega",0.13,73,7.4,"Unknown",0.122217632724249,0,5.65685424949238,4.14313472639153
"NBA ShootOut 2001","PS","2000","Sports","Sony Computer Entertainment",0.27,71,7.4,"E",0,0.0198026272961797,3.16227766016838,2.83321334405622
"Avatar: The Last Airbender - The Burning Earth","PS2","2007","Action","THQ",0.42,68,7.4,"Unknown",0,0.048790164169432,4.69041575982343,3.29583686600433
"Shark Tale","GBA","2004","Action","Activision",0.68,63,9,"E",0,0.00995033085316809,2.82842712474619,1.6094379124341
"Titan Quest","PC","2006","Role-Playing","THQ",0.06,77,8.1,"T",0,0.00995033085316809,7.14142842854285,5.96100533962327
"Kotoba no Puzzle: Mojipittan Daijiten","PSP","2004","Puzzle","Namco Bandai Games",0.11,70,7.5,"Unknown",0.104360015324243,0,3.74165738677394,2.484906649788
"Catwoman","GBA","2004","Action","Electronic Arts",0.04,61,7.4,"T",0,0,2.64575131106459,3.29583686600433
"Power Rangers: Ninja Storm","GBA","2003","Misc","THQ",0.33,55,7.8,"E",0,0.00995033085316809,2,1.94591014905531
"Rock Band Track Pack Volume 1","Wii","2008","Misc","MTV Games",0.23,68.5,7,"Unknown",0,0.0198026272961797,4.12310562561766,2.63905732961526
"Mega Man Soccer","SNES","1993","Sports","Capcom",0.18,75,7.4,"Unknown",0.122217632724249,0,4.24264068711928,2.83321334405622
"Black Mirror 2","PC","2009","Adventure","DTP Entertainment",0.04,66,7.5,"Unknown",0,0.00995033085316809,4,2.77258872223978
"Wii de Asobu Chibi-Robo!","Wii","2009","Adventure","Nintendo",0.05,66,7.5,"Unknown",0.048790164169432,0,4,2.77258872223978
"Mega Man X Collection","GC","2006","Misc","Capcom",0.13,75,9.2,"E",0,0,4.79583152331272,2.56494935746154
"Katekyoo Hitman Reborn! DS: Bongole Shiki Taisen Battle Sugoroku","DS","2008","Misc","Takara Tomy",0.05,68.5,7,"Unknown",0.048790164169432,0,4.12310562561766,2.63905732961526
"Overwatch","PC","2016","Shooter","Activision",0.53,91,6.8,"T",0,0.0392207131532813,7.87400787401181,8.30721262662831
"Yu-Gi-Oh! Monster Capsule Breed & Battle","PS","1998","Role-Playing","Konami Digital Entertainment",0.28,74,7.9,"Unknown",0.231111720963387,0.0198026272961797,5.47722557505166,3.96081316959758
"Element Hunter","DS","2009","Role-Playing","Namco Bandai Games",0.01,74,7.9,"Unknown",0.00995033085316809,0,5.47722557505166,3.96081316959758
"Ben 10 Omniverse 2","X360","2013","Action","Namco Bandai Games",0.01,68,5.1,"E10+",0,0,4.69041575982343,2.30258509299405
"Super Sentai Battle: Ranger Cross","Wii","2011","Action","Namco Bandai Games",0.08,68,7.4,"Unknown",0.0769610411361284,0,4.69041575982343,3.29583686600433
"Gacharoku","PS2","2002","Misc","Sony Computer Entertainment",0.03,68.5,7,"Unknown",0.0295588022415444,0,4.12310562561766,2.63905732961526
"Star Wars Jedi Knight: Jedi Academy","PC","2003","Shooter","Activision",0.03,81,8.6,"T",0,0,5.8309518948453,5.68357976733868
"Plants vs. Zombies: Garden Warfare","PS4","2014","Shooter","Electronic Arts",0.61,75,7.6,"E10+",0.00995033085316809,0.0953101798043249,4.79583152331272,5.56068163101553
"MLB SlugFest 20-04","GC","2003","Sports","Midway Games",0.04,76,7.4,"E",0,0,3.74165738677394,2.83321334405622
"Super Batter Up","SNES","1992","Sports","Namco Bandai Games",0.46,75,7.4,"Unknown",0.378436435720245,0,4.24264068711928,2.83321334405622
"Shaun White Snowboarding","DS","2008","Sports","Ubisoft",0.23,63,7.4,"E",0,0.0198026272961797,2,2.83321334405622
"Superman: Shadow of Apokolips","GC","2003","Action","Atari",0.08,66,7.3,"E",0,0,2.64575131106459,2.19722457733622
"Clockwork Empires","PC","N/A","Strategy","Unknown",0.04,58,3.8,"RP",0,0,2.64575131106459,1.79175946922805
"Drakengard 3","PS3","2013","Role-Playing","Square Enix",0.31,61,7.7,"M",0.173953307123438,0.0198026272961797,5.74456264653803,5.47227067367148
"Dead Space","PS3","2008","Action","Electronic Arts",2,88,8.8,"M",0,0.254642218373581,8.18535277187245,6.30261897574491
"Go Diego Go! Safari Rescue","Wii","2008","Action","Take-Two Interactive",0.52,68,7.4,"Unknown",0,0.0392207131532813,4.69041575982343,3.29583686600433
"Sonic Riders","PS2","2006","Racing","Sega",0.5,55,7.2,"E",0,0.0676586484738149,6.40312423743285,3.25809653802148
