"Name","Year_of_Release","Genre","Publisher","Global_Sales","Critic_Score","User_Score","Rating","log_JP_Sales","log_Other_Sales","sqrt_Critic_Count","log_User_Count","length_Name","length_Publisher","new_platform","yearI","yearII","is_important_genre","is_important_platform"
"Ochaken no Heya DS","2006","Simulation","MTO",0.12,70,7.6,"Unknown",0.113328685307003,0,4.12310562561766,3.04452243772342,4,1,"DS","5","2","0","0"
"Buzz! The Music Quiz","2005","Misc","Sony Computer Entertainment",1.61,68.5,7,"Unknown",0,0.357674444271816,4.12310562561766,2.63905732961526,4,3,"PS","4","2","0","1"
"EA Sports Grand Slam Tennis","2009","Sports","Electronic Arts",0.91,75,7.4,"Unknown",0.0198026272961797,0.104360015324243,4.24264068711928,2.83321334405622,5,2,"Wii","5","2","1","1"
"NASCAR 2005: Chase for the Cup","2004","Racing","Electronic Arts",1.41,87,8.4,"E",0,0.165514438477573,4.35889894354067,2.77258872223978,6,2,"PS","4","2","0","1"
"Skate 3","2010","Sports","Electronic Arts",2.63,80,8,"T",0,0.215111379616945,8.06225774829855,4.85203026391962,2,2,"XB","5","2","1","1"
"SX Superstar","2003","Racing","Acclaim Entertainment",0.03,69,7.4,"Unknown",0,0,4.24264068711928,2.89037175789616,2,2,"GC","4","2","0","0"
"Rockstar Games Double Pack: Grand Theft Auto III & Grand Theft Auto Vice City","2003","Action","Take-Two Interactive",1.72,68,7.4,"Unknown",0,0.198850858745165,4.69041575982343,3.29583686600433,13,3,"PS","4","2","1","1"
"Silent Hill: Homecoming","N/A","Action","Konami Digital Entertainment",0.45,70,6.9,"M",0,0.0392207131532813,7.34846922834953,5.19849703126583,3,3,"XB","999","999","1","1"
"The Eye of Judgment: Legends","2010","Strategy","Sony Computer Entertainment",0.01,69,7.9,"E10+",0.00995033085316809,0,4.12310562561766,2.83321334405622,5,3,"PS","5","2","0","1"
"Mame Goma 2: Uchi no Ko ga Ichiban!","2008","Simulation","Creative Core",0.06,70,7.6,"Unknown",0.0582689081239758,0,4.12310562561766,3.04452243772342,8,2,"DS","5","2","0","0"
"Project: Snowblind","2005","Action","Eidos Interactive",0.11,79,7,"T",0,0,6.6332495807108,2.39789527279837,2,2,"XB","4","2","1","1"
"Spec Ops: Airborne Commando","2002","Shooter","Take-Two Interactive",2.07,73,7.4,"Unknown",0,0.0769610411361284,5.65685424949238,4.14313472639153,4,3,"PS","4","2","1","1"
"Battle Hunter","1999","Strategy","Midas Interactive Entertainment",0.04,74,7.9,"Unknown",0,0,4.89897948556636,3.59731226058845,2,3,"PS","3","1","0","1"
"NFL GameDay 2001","2000","Sports","Sony Computer Entertainment",0.36,51,7.4,"E",0,0.048790164169432,4,2.83321334405622,3,3,"PS","3","1","1","1"
"Katekyoo Hitman Reborn! Kindan no Yami no Delta","2008","Action","Marvelous Interactive",0.02,68,7.4,"Unknown",0.0198026272961797,0,4.69041575982343,3.29583686600433,8,2,"PS","5","2","1","1"
"I Am In The Movie","2012","Simulation","Namco Bandai Games",0.08,70,7.6,"Unknown",0.0769610411361284,0,4.12310562561766,3.04452243772342,5,3,"Wii","6","3","0","1"
"Riviera: The Promised Land","2006","Role-Playing","505 Games",0.09,68,7.7,"T",0.0198026272961797,0.00995033085316809,3.3166247903554,2.89037175789616,4,2,"PS","5","2","0","1"
"Paper Mario: The Thousand-Year Door","2004","Role-Playing","Nintendo",2.25,87,9.4,"E",0.378436435720245,0.0582689081239758,7.41619848709566,5.7268477475872,6,1,"GC","4","2","0","0"
"Reversal Challenge","2009","Misc","Tommo",0.02,68.5,7,"E",0,0,4.12310562561766,2.63905732961526,2,1,"DS","5","2","0","0"
"Skies of Arcadia Legends","2002","Role-Playing","Atari",0.22,84,9.2,"T",0,0.00995033085316809,5.56776436283002,4.56434819146784,4,1,"GC","4","2","0","0"
"SD Gundam G Generation World","2011","Strategy","Namco Bandai Games",0.34,74,7.9,"Unknown",0.29266961396282,0,4.89897948556636,3.59731226058845,5,3,"PS","6","3","0","1"
"Red Faction II","2003","Shooter","THQ",0.12,74,5.8,"M",0,0,4.47213595499958,2.484906649788,3,1,"XB","4","2","1","1"
"G.I. Joe: The Rise of Cobra","2009","Action","Electronic Arts",0.21,43,4.8,"T",0,0.0295588022415444,5.65685424949238,2.63905732961526,7,2,"PS","5","2","1","1"
"Tomb Raider (2013)","2014","Action","Square Enix",0.61,68,7.4,"Unknown",0,0.048790164169432,4.69041575982343,3.29583686600433,3,2,"XB","6","3","1","1"
"Spider-Man 3","2007","Platform","Activision",0.47,79,6.5,"E10+",0,0.0392207131532813,4.58257569495584,2.89037175789616,3,1,"DS","5","2","1","0"
"Hakuoki: Reimeiroku - Omouhase Kara","2015","Action","Idea Factory",0.01,68,7.4,"Unknown",0.00995033085316809,0,4.69041575982343,3.29583686600433,4,2,"PS","6","3","1","1"
"WWF WrestleMania 2000","1999","Fighting","THQ",1.48,72,7.7,"Unknown",0.0198026272961797,0.0198026272961797,4.89897948556636,3.3322045101752,3,1,"DS","3","1","1","0"
"Elf Bowling 1 & 2","2005","Sports","Ignition Entertainment",0.02,75,7.4,"Unknown",0,0,4.24264068711928,2.83321334405622,4,2,"DS","4","2","1","0"
"The History Channel: Great Battles - Medieval","N/A","Strategy","Slitherine Software",0.04,74,7.9,"Unknown",0,0.00995033085316809,4.89897948556636,3.59731226058845,6,2,"PS","999","999","0","1"
"Need For Speed: Undercover","2008","Racing","Electronic Arts",1.4,69,6.5,"T",0.0295588022415444,0.657520002916794,4.24264068711928,3.66356164612965,4,2,"PS","5","2","0","1"
"Alien Monster Bowling League","2009","Sports","Destineer",0.09,75,7.4,"E10+",0,0.00995033085316809,4.24264068711928,2.83321334405622,4,1,"Wii","5","2","1","1"
"Wrath Unleashed","2004","Strategy","LucasArts",0.07,64,6,"T",0,0.00995033085316809,5,1.94591014905531,2,1,"PS","4","2","0","1"
"Mega Man Powered Up","2006","Platform","Capcom",0.14,82,7.5,"E",0,0.0198026272961797,5.29150262212918,3.61091791264422,4,1,"PS","5","2","1","1"
"Kenka Banchou 2: Full Throttle","2007","Action","Spike",0.09,68,7.4,"Unknown",0.0861776962410524,0,4.69041575982343,3.29583686600433,5,1,"PS","5","2","1","1"
"Mousetrap / Operation / Simon","2005","Misc","DSI Games",0.17,68.5,7,"Unknown",0,0,4.12310562561766,2.63905732961526,3,2,"GB","4","2","0","1"
"Batman: Arkham Origins Blackgate","2013","Action","Warner Bros. Interactive Entertainment",0.27,68,6.8,"T",0,0.0198026272961797,2.64575131106459,3.66356164612965,4,4,"DS","6","3","1","0"
"Science Papa","2009","Misc","Activision",0.1,68.5,7,"E",0,0.00995033085316809,4.12310562561766,2.63905732961526,2,1,"DS","5","2","0","0"
"Madagascar: Escape 2 Africa","2008","Action","Activision",0.25,62,7.4,"E10+",0,0.0295588022415444,4.79583152331272,3.29583686600433,4,1,"XB","5","2","1","1"
"Star Wars Jedi Knight II: Jedi Outcast","N/A","Shooter","Activision",0.31,81,6.8,"T",0,0.00995033085316809,4.89897948556636,2.77258872223978,7,1,"XB","999","999","1","1"
"The Incredible Hulk: Ultimate Destruction","2005","Action","Vivendi Games",0.54,83,8.7,"T",0,0.0676586484738149,6.40312423743285,3.66356164612965,5,2,"PS","4","2","1","1"
"Juiced 2: Hot Import Nights","2007","Racing","THQ",0.25,71,6.4,"T",0.00995033085316809,0.0295588022415444,3.16227766016838,1.79175946922805,5,1,"PS","5","2","0","1"
"Dance! It's Your Stage","N/A","Misc","DTP Entertainment",0.02,68.5,7,"Unknown",0,0,4.12310562561766,2.63905732961526,5,2,"Wii","999","999","0","1"
"X-Men: The Official Game","2006","Action","Activision",0.07,55,9.3,"E10+",0,0,3,1.94591014905531,5,1,"GB","5","2","1","1"
"Naruto Shippuden: Ultimate Ninja Storm 4","2016","Fighting","Namco Bandai Games",1.14,79,8.2,"T",0.104360015324243,0.157003748809665,7.74596669241483,5.30826769740121,6,3,"PS","7","3","1","1"
"Fight Night Round 3","2006","Fighting","Electronic Arts",1.56,84,8.1,"T",0,0.0953101798043249,5.65685424949238,3.73766961828337,4,2,"PS","5","2","1","1"
"Crash: Mind Over Mutant","2008","Platform","Vivendi Games",0.42,45,5.8,"E",0,0.0295588022415444,3.46410161513775,2.19722457733622,4,2,"DS","5","2","1","0"
"Devil Survivor: Over Clock","2015","Strategy","Atlus",0.02,74,7.9,"Unknown",0.0198026272961797,0,4.89897948556636,3.59731226058845,4,1,"DS","6","3","0","0"
"Darksiders","2010","Action","THQ",0.02,82,7.9,"M",0,0,8.54400374531753,5.76832099579377,1,1,"PS","5","2","1","1"
"Puyo Puyo 7","2009","Puzzle","Sega",0.3,70,7.5,"Unknown",0.262364264467491,0,3.74165738677394,2.484906649788,3,1,"DS","5","2","0","0"
"Killing Floor 2 ","2016","Shooter","Tripwire Interactive",0.05,76,8,"M",0,0.00995033085316809,6.2449979983984,4.06044301054642,3,2,"PS","7","3","1","1"
"Thrillville: Off the Rails","2007","Strategy","LucasArts",0.16,73,2.8,"E10+",0,0.00995033085316809,4.89897948556636,3.55534806148941,4,1,"XB","5","2","0","1"
"Disney Infinity 2.0: Marvel Super Heroes","2014","Action","Disney Interactive Studios",0.62,68,7.4,"Unknown",0,0.0953101798043249,4.69041575982343,3.29583686600433,7,3,"PS","6","3","1","1"
"Risen 3: Titan Lords","2014","Role-Playing","Deep Silver",0.09,65,5.7,"M",0,0,7,6.71295620067707,4,2,"PC","6","3","0","0"
"Fate/Unlimited Codes Portable","2009","Fighting","Capcom",0.05,72,7.7,"Unknown",0.048790164169432,0,4.89897948556636,3.3322045101752,4,1,"PS","5","2","1","1"
"Mega Man Zero 3","2004","Platform","Capcom",0.22,77,9,"E",0,0,4.58257569495584,3.13549421592915,4,1,"GB","4","2","1","1"
"Mobile Suit Gundam: Mokuba no Kiseki","2012","Action","Namco Bandai Games",0.04,68,7.4,"Unknown",0.0392207131532813,0,4.69041575982343,3.29583686600433,6,3,"PS","6","3","1","1"
"Disney Planes Fire & Rescue","2014","Action","Disney Interactive Studios",0.02,68,7.4,"Unknown",0,0,4.69041575982343,3.29583686600433,4,3,"Wii","6","3","1","1"
"Nuclear Strike","1997","Simulation","Electronic Arts",1.19,70,7.6,"Unknown",0,0.0769610411361284,4.12310562561766,3.04452243772342,2,2,"PS","3","1","0","1"
"Pokemon Snap","1999","Simulation","Nintendo",3.63,70,7.6,"Unknown",0.506817602368452,0.0582689081239758,4.12310562561766,3.04452243772342,2,1,"DS","3","1","0","0"
"Starship Troopers","2005","Shooter","Empire Interactive",0.02,46,6.1,"M",0,0,4.24264068711928,3.40119738166216,2,2,"PC","4","2","1","0"
"WWE SmackDown vs Raw 2008","2007","Fighting","THQ",1.33,74,7.3,"T",0.00995033085316809,0.182321556793955,5.19615242270663,3.73766961828337,5,1,"PS","5","2","1","1"
"Rainbow Islands Revolution","2005","Platform","Rising Star Games",0.02,54,7.7,"E",0,0,4.35889894354067,3.13549421592915,3,3,"DS","4","2","1","0"
"No More Heroes: Red Zone","2011","Action","Marvelous Interactive",0.09,68,7.4,"Unknown",0.0861776962410524,0,4.69041575982343,3.29583686600433,5,2,"PS","6","3","1","1"
"Disney's Chicken Little","2005","Platform","Disney Interactive Studios",0.27,67,7.7,"E10+",0,0.00995033085316809,3.46410161513775,3.13549421592915,4,3,"GC","4","2","1","0"
"Teenage Mutant Ninja Turtles: Tournament Fighters","1992","Fighting","Konami Digital Entertainment",0.07,72,7.7,"Unknown",0.0198026272961797,0,4.89897948556636,3.3322045101752,6,3,"DS","2","1","1","0"
"Metal Gear Solid: Snake Eater 3D","2012","Action","Konami Digital Entertainment",0.38,78,7.8,"M",0.0953101798043249,0.0198026272961797,6.78232998312527,5.12396397940326,6,3,"DS","6","3","1","0"
"Warriors of the Lost Empire","2007","Role-Playing","Mercury Games",0.06,52,7.4,"T",0,0,2.44948974278318,2.56494935746154,5,2,"PS","5","2","0","1"
"MX 2002 Featuring Ricky Carmichael","2001","Racing","THQ",0.13,74,7.4,"E",0,0,3.87298334620742,2.89037175789616,5,1,"XB","4","2","0","1"
"Road Rash 3D","1998","Racing","Electronic Arts",1.25,69,7.4,"Unknown",0,0.0392207131532813,4.24264068711928,2.89037175789616,3,2,"PS","3","1","0","1"
"Zettai Onkan Otoda Master","2007","Role-Playing","Hudson Soft",0.07,74,7.9,"Unknown",0.0676586484738149,0,5.47722557505166,3.96081316959758,4,2,"DS","5","2","0","0"
"Tony Hawk's Pro Skater 5","2015","Sports","Activision",0.21,32,1.5,"T",0,0.0295588022415444,6.557438524302,6.0591231955818,6,1,"PS","6","3","1","1"
"World in Conflict: Complete Edition","2009","Strategy","Ubisoft",0.04,74,7.9,"T",0,0.00995033085316809,4.89897948556636,3.59731226058845,5,1,"PC","5","2","0","0"
"Smashing Drive","N/A","Racing","Unknown",0.07,47,5.2,"T",0,0,4.24264068711928,1.94591014905531,2,1,"GC","999","999","0","0"
"Pitfall: The Lost Expedition","2004","Platform","Activision",0.08,73,8.6,"E",0,0,5,2.19722457733622,4,1,"GC","4","2","1","0"
"Animal Crossing: Happy Home Designer","2015","Simulation","Nintendo",3.05,66,6.9,"E",0.8754687373539,0.113328685307003,7.74596669241483,4.67282883446191,5,1,"DS","6","3","0","0"
"Exit","2005","Puzzle","Ubisoft",0.08,77,7.7,"E",0,0.00995033085316809,6,2.63905732961526,1,1,"PS","4","2","0","1"
"Micro Machines","2002","Racing","Atari",0.14,54,7.4,"E",0,0.0198026272961797,2.44948974278318,2.89037175789616,2,1,"PS","4","2","0","1"
"Rayman 2: The Great Escape","2000","Platform","Ubisoft",0.32,69,7.7,"Unknown",0,0.0198026272961797,4.12310562561766,3.13549421592915,5,1,"PS","3","1","1","1"
"Yoshi's Woolly World","2015","Platform","Nintendo",1.3,78,8.5,"E",0.104360015324243,0.0953101798043249,9.1104335791443,5.93224518744801,4,1,"Wii","6","3","1","1"
"Bubble Bobble also featuring Rainbow Islands","1995","Puzzle","Acclaim Entertainment",0.06,70,7.5,"Unknown",0,0,3.74165738677394,2.484906649788,6,2,"PS","2","1","0","1"
"Leisure Suit Larry: Magna Cum Laude","2004","Adventure","Vivendi Games",0.17,62,6.4,"M",0,0.00995033085316809,7,2.63905732961526,6,2,"XB","4","2","0","1"
"Do-Konjou Shougakussei: Bon Bita - Hadaka no Choujou Ketsusen!! Bita vs. Dokuro Dei!","2010","Action","Namco Bandai Games",0.04,68,7.4,"Unknown",0.0392207131532813,0,4.69041575982343,3.29583686600433,13,3,"DS","5","2","1","0"
"Shadow Hearts","2001","Role-Playing","Midway Games",0.28,73,8.8,"M",0.0953101798043249,0.0198026272961797,4.89897948556636,4.02535169073515,2,2,"PS","4","2","0","1"
"FIFA 14","2013","Sports","Electronic Arts",4.22,84,4.2,"E",0.00995033085316809,0.336472236621213,6.40312423743285,6.07764224334903,2,2,"XB","6","3","1","1"
"Apache: Air Assault","2010","Simulation","Activision",0.2,66,6.1,"T",0,0.0295588022415444,4.12310562561766,2.56494935746154,3,1,"PS","5","2","0","1"
"Samurai Warriors 4-II","2015","Action","Tecmo Koei",0.11,68,7.4,"T",0.104360015324243,0,4.69041575982343,3.29583686600433,4,2,"PS","6","3","1","1"
"World Soccer Winning Eleven 2010: Aoki Samurai no Chousen","2010","Sports","Konami Digital Entertainment",0.16,75,7.4,"Unknown",0.148420005118273,0,4.24264068711928,2.83321334405622,9,3,"PS","5","2","1","1"
"101-in-1 Explosive Megamix","2008","Puzzle","Nordcurrent",0.19,46,7.5,"E",0,0.0198026272961797,3.60555127546399,2.484906649788,5,1,"DS","5","2","0","0"
"Invizimals: Shadow Zone","2010","Strategy","Sony Computer Entertainment",0.29,74,9,"E10+",0,0.0769610411361284,4.89897948556636,1.6094379124341,3,3,"PS","5","2","0","1"
"Spider-Man","1981","Action","Parker Bros.",0.93,68,7.4,"Unknown",0,0.00995033085316809,4.69041575982343,3.29583686600433,2,2,"2600","0","0","1","1"
"Boxing","1980","Fighting","Activision",0.77,72,7.7,"Unknown",0,0.00995033085316809,4.89897948556636,3.3322045101752,1,1,"2600","0","0","1","1"
"The BIGS 2","2009","Sports","Take-Two Interactive",0.1,67,7.4,"E10+",0,0.00995033085316809,2.23606797749979,2.83321334405622,3,3,"PS","5","2","1","1"
"Spyro the Dragon","1998","Platform","Sony Computer Entertainment",5,69,7.7,"Unknown",0.0676586484738149,0.19062035960865,4.12310562561766,3.13549421592915,3,3,"PS","3","1","1","1"
"Zone of the Enders","2001","Shooter","Konami Digital Entertainment",0.75,78,7.4,"M",0.122217632724249,0.0769610411361284,4.58257569495584,3.91202300542815,4,3,"PS","4","2","1","1"
"Tales of Rebirth","2004","Role-Playing","Namco Bandai Games",0.59,74,7.9,"Unknown",0.46373401623214,0,5.47722557505166,3.96081316959758,3,3,"PS","4","2","0","1"
"Ten Pin Alley 2","2004","Sports","XS Games",0.01,75,7.4,"E",0,0,4.24264068711928,2.83321334405622,4,2,"GB","4","2","1","1"
"Final Fantasy: Crystal Chronicles","2003","Role-Playing","Nintendo",1.49,80,8.1,"T",0.307484699747961,0.0392207131532813,7.41619848709566,4.55387689160054,4,1,"GC","4","2","0","0"
"Jumper: Griffin's Story","2008","Action","Eidos Interactive",0.09,28,2.5,"T",0,0.00995033085316809,2.23606797749979,2.484906649788,4,2,"Wii","5","2","1","1"
"FIFA 14","2013","Sports","Electronic Arts",1.16,88,5.8,"E",0,0.0861776962410524,4.69041575982343,5.79605775076537,2,2,"XB","6","3","1","1"
"MySims","2008","Simulation","Electronic Arts",0.03,70,6.4,"E",0,0,3.46410161513775,2.19722457733622,1,2,"PC","5","2","0","0"
"Myth Makers: Super Kart GP","2007","Racing","Popcorn Arcade",0.02,69,1.8,"E",0,0,4.24264068711928,1.6094379124341,5,2,"Wii","5","2","0","1"
"MLB Pennant Race","1996","Sports","Sony Computer Entertainment",0.29,75,7.4,"Unknown",0,0.0198026272961797,4.24264068711928,2.83321334405622,3,3,"PS","3","1","1","1"
"Sangoku Koi Senki: Omoide Gaeshi - CS Edition","2016","Adventure","Prototype",0.01,66,7.5,"Unknown",0.00995033085316809,0,4,2.77258872223978,7,1,"PS","7","3","0","1"
"Tiger Woods PGA Tour 11","2010","Sports","Electronic Arts",0.83,78,6.7,"E",0,0.122217632724249,6.32455532033676,2.89037175789616,5,2,"PS","5","2","1","1"
"Ratchet & Clank (2016)","2016","Platform","Sony Computer Entertainment",1.54,69,7.7,"Unknown",0.0392207131532813,0.215111379616945,4.12310562561766,3.13549421592915,3,3,"PS","7","3","1","1"
"Monster Rancher Battle Card: Episode II","2000","Action","Tecmo Koei",0.07,68,7.4,"Unknown",0,0,4.69041575982343,3.29583686600433,6,2,"PS","3","1","1","1"
"Aria: The Origination ~Aoi Wakusei no El Cielo~","2008","Adventure","Alchemist",0.02,66,7.5,"Unknown",0.0198026272961797,0,4,2.77258872223978,8,1,"PS","5","2","0","1"
"Jikkyou Powerful Pro Yakyuu 15","2008","Sports","Konami Digital Entertainment",0.08,75,7.4,"Unknown",0.0769610411361284,0,4.24264068711928,2.83321334405622,5,3,"Wii","5","2","1","1"
"London 2012: The Official Video Game of the Olympic Games","2012","Sports","Sega",0.58,75,7.4,"Unknown",0,0.0676586484738149,4.24264068711928,2.83321334405622,10,1,"XB","6","3","1","1"
"Karaoke Revolution Glee 2: Road to Regionals","2011","Misc","Konami Digital Entertainment",0.22,68.5,7,"Unknown",0,0.0198026272961797,4.12310562561766,2.63905732961526,7,3,"Wii","6","3","0","1"
"Charlotte's Web","2006","Action","Sega",0.09,60,7.4,"E",0,0.00995033085316809,2,3.29583686600433,3,1,"DS","5","2","1","0"
"Earth Defense Force 2025.1: The Shadow of New Despair","2015","Action","D3Publisher",0.1,68,7.4,"Unknown",0.0953101798043249,0,4.69041575982343,3.29583686600433,10,1,"PS","6","3","1","1"
"SOCOM 4: U.S. Navy SEALs","2011","Shooter","Sony Computer Entertainment",0.89,67,6.3,"M",0.0392207131532813,0.0769610411361284,8,4.80402104473326,6,3,"PS","6","3","1","1"
"Bakugan: Battle Brawlers","2009","Action","Activision",0.66,62,7.2,"E",0,0.048790164169432,3.46410161513775,2.484906649788,3,1,"Wii","5","2","1","1"
"NCAA GameBreaker 2001","2000","Sports","Sony Computer Entertainment",0.15,57,7.4,"E",0,0.0198026272961797,3,2.83321334405622,3,3,"PS","3","1","1","1"
"Star Wars: Battlefront II","2005","Shooter","LucasArts",1.21,69,8.5,"T",0.00995033085316809,0.0953101798043249,4.69041575982343,4.71849887129509,4,1,"PS","4","2","1","1"
"Genkai Tokki: Moero Crystal","2015","Role-Playing","Compile Heart",0.06,74,7.9,"Unknown",0.0582689081239758,0,5.47722557505166,3.96081316959758,4,2,"PS","6","3","0","1"
"Tomb Raider: Anniversary","2007","Action","Eidos Interactive",0.57,78,8.2,"T",0,0.122217632724249,5.65685424949238,3.36729582998647,3,2,"PS","5","2","1","1"
"Kidou Senshi Gundam: Shin Gihren no Yabou","2011","Strategy","Namco Bandai Games",0.14,74,7.9,"Unknown",0.131028262406404,0,4.89897948556636,3.59731226058845,7,3,"PS","6","3","0","1"
"Whac-A-Mole","2005","Puzzle","Zoo Digital Publishing",0.01,70,7.5,"E",0,0,3.74165738677394,2.484906649788,3,3,"GB","4","2","0","1"
"Up","2009","Action","THQ",0.29,61,6.8,"E10+",0,0.0295588022415444,4.24264068711928,1.94591014905531,1,1,"XB","5","2","1","1"
"John Daly's ProStroke Golf","2010","Sports","O-Games",0.11,58,4.1,"E",0,0.00995033085316809,4.79583152331272,2.19722457733622,5,2,"PS","5","2","1","1"
"Assassin's Creed II: Discovery","2009","Action","Ubisoft",0.28,69,7.3,"T",0,0.0295588022415444,4.47213595499958,3.13549421592915,5,1,"DS","5","2","1","0"
"SOCOM: U.S. Navy SEALs","2002","Shooter","Sony Computer Entertainment",3.65,82,7.9,"M",0.0582689081239758,0.215111379616945,6.48074069840786,4.4188406077966,5,3,"PS","4","2","1","1"
"DJ Hero","2009","Misc","Activision",1.06,84,8,"T",0,0.104360015324243,8.48528137423857,3.76120011569356,2,1,"XB","5","2","0","1"
"Blue Dragon: Awakened Shadow","2009","Role-Playing","Namco Bandai Games",0.1,63,6.6,"E10+",0.0295588022415444,0,5.19615242270663,2.39789527279837,4,3,"DS","5","2","0","0"
